trump_word,trump_count,trump_frequency,trump_syllable,,obama_word,obama_frequency,obama_count,obama_syllable
ideals,1,2.28E-06,2,,amtrak,9.47E-06,1,2
claire,4,9.11E-06,1,,ensues,9.47E-06,1,2
trucks,4,9.11E-06,1,,aspire,9.47E-06,1,2
expire,1,2.28E-06,2,,cecily,9.47E-06,1,3
corner,3,6.83E-06,2,,surest,9.47E-06,1,2
africa,3,6.83E-06,3,,actbut,9.47E-06,1,2
diwali,4,9.11E-06,3,,metric,9.47E-06,1,2
betray,3,6.83E-06,2,,youour,9.47E-06,1,2
movies,4,9.11E-06,2,,funkes,9.47E-06,1,1
drives,3,6.83E-06,1,,menino,9.47E-06,1,3
define,4,9.11E-06,2,,malala,9.47E-06,1,3
fooled,4,9.11E-06,1,,upshow,9.47E-06,1,2
lesson,2,4.56E-06,2,,scores,9.47E-06,1,1
shadow,3,6.83E-06,2,,earths,9.47E-06,1,1
wisely,4,9.11E-06,3,,debtgo,9.47E-06,1,2
norway,4,9.11E-06,2,,airman,9.47E-06,1,2
uphold,4,9.11E-06,2,,wastes,9.47E-06,1,1
tucson,3,6.83E-06,2,,seeker,9.47E-06,1,2
treaty,4,9.11E-06,2,,thatin,9.47E-06,1,2
export,4,9.11E-06,2,,snooze,9.47E-06,1,1
height,4,9.11E-06,1,,bloody,9.47E-06,1,2
survey,4,9.11E-06,2,,metals,9.47E-06,1,2
arrive,5,1.14E-05,2,,driest,9.47E-06,1,1
denies,5,1.14E-05,2,,steals,9.47E-06,1,1
equals,5,1.14E-05,2,,flavor,9.47E-06,1,2
castro,5,1.14E-05,2,,coptic,9.47E-06,1,2
verify,5,1.14E-05,3,,outadd,9.47E-06,1,2
hotels,5,1.14E-05,2,,shrunk,9.47E-06,1,1
lifted,5,1.14E-05,1,,dental,9.47E-06,1,2
obrien,5,1.14E-05,2,,fungus,9.47E-06,1,2
ashley,5,1.14E-05,2,,trivia,9.47E-06,1,2
motion,5,1.14E-05,2,,celiac,9.47E-06,1,2
speedy,5,1.14E-05,2,,battered,9.47E-06,1,2
choked,5,1.14E-05,1,,halted,9.47E-06,1,1
planes,5,1.14E-05,1,,ransom,9.47E-06,1,2
marsha,5,1.14E-05,2,,object,9.47E-06,1,2
fredos,5,1.14E-05,2,,mauser,9.47E-06,1,2
tuning,5,1.14E-05,2,,ericas,9.47E-06,1,3
occupy,5,1.14E-05,3,,enrolling,9.47E-06,1,3
prizes,5,1.14E-05,1,,susies,9.47E-06,1,2
raging,5,1.14E-05,2,,ladder,9.47E-06,1,2
hidden,5,1.14E-05,2,,lyndon,9.47E-06,1,2
wished,5,1.14E-05,1,,selfie,9.47E-06,1,2
crying,5,1.14E-05,1,,timewe,9.47E-06,1,2
marcus,5,1.14E-05,2,,scorer,9.47E-06,1,2
tenure,5,1.14E-05,2,,encore,9.47E-06,1,2
hourly,5,1.14E-05,2,,valued,9.47E-06,1,2
frozen,5,1.14E-05,2,,outset,9.47E-06,1,2
racism,5,1.14E-05,2,,funder,9.47E-06,1,2
deeper,5,1.14E-05,2,,faizan,9.47E-06,1,2
kudlow,5,1.14E-05,2,,dealer,9.47E-06,1,2
gordon,5,1.14E-05,2,,dougie,9.47E-06,1,2
dustin,5,1.14E-05,2,,calvin,9.47E-06,1,2
greats,5,1.14E-05,1,,tipped,9.47E-06,1,1
lesser,5,1.14E-05,2,,magana,9.47E-06,1,3
twelve,5,1.14E-05,1,,guides,9.47E-06,1,1
heroic,5,1.14E-05,2,,hinder,9.47E-06,1,2
ripoff,5,1.14E-05,2,,inouye,9.47E-06,1,3
toyota,5,1.14E-05,3,,amanda,9.47E-06,1,3
spicer,5,1.14E-05,2,,ladens,9.47E-06,1,2
panama,5,1.14E-05,3,,propel,9.47E-06,1,2
conway,5,1.14E-05,2,,sturdy,9.47E-06,1,2
inflow,5,1.14E-05,2,,leftno,9.47E-06,1,2
knight,5,1.14E-05,1,,dayyou,9.47E-06,1,3
staged,5,1.14E-05,1,,sandys,9.47E-06,1,2
poison,5,1.14E-05,2,,hoarse,9.47E-06,1,1
cohens,5,1.14E-05,2,,delray,9.47E-06,1,2
harley,5,1.14E-05,2,,jobsin,9.47E-06,1,2
hating,5,1.14E-05,2,,afghan,9.47E-06,1,2
maggie,5,1.14E-05,2,,scored,9.47E-06,1,1
aspect,5,1.14E-05,2,,binder,9.47E-06,1,2
tripled,1,2.28E-06,1,,siding,9.47E-06,1,2
lowered,4,9.11E-06,2,,tissue,9.47E-06,1,2
justify,4,9.11E-06,3,,pushes,9.47E-06,1,1
warning,4,9.11E-06,2,,jobsim,9.47E-06,1,2
patient,3,6.83E-06,2,,younot,9.47E-06,1,2
picking,2,4.56E-06,2,,poster,9.47E-06,1,2
shining,3,6.83E-06,2,,lshana,9.47E-06,1,2
privacy,2,4.56E-06,3,,bidder,9.47E-06,1,2
thrives,1,2.28E-06,1,,shaken,9.47E-06,1,2
decides,3,6.83E-06,2,,enlist,9.47E-06,1,2
marking,2,4.56E-06,2,,trusts,9.47E-06,1,1
noticed,4,9.11E-06,2,,muscle,9.47E-06,1,2
opposes,1,2.28E-06,2,,grayer,9.47E-06,1,2
touched,3,6.83E-06,1,,phelps,9.47E-06,1,1
ensures,2,4.56E-06,2,,deduct,9.47E-06,1,2
premium,2,4.56E-06,2,,costco,9.47E-06,1,2
rebates,3,6.83E-06,2,,static,9.47E-06,1,2
setback,4,9.11E-06,2,,okrent,9.47E-06,1,2
founded,3,6.83E-06,1,,kinkos,9.47E-06,1,2
knocked,1,2.28E-06,1,,howfor,9.47E-06,1,2
schultz,4,9.11E-06,1,,uplets,9.47E-06,1,2
pretend,4,9.11E-06,2,,hikeor,9.47E-06,1,2
adviser,4,9.11E-06,3,,sashas,9.47E-06,1,2
engines,4,9.11E-06,2,,expels,9.47E-06,1,2
freeman,4,9.11E-06,2,,clocks,9.47E-06,1,1
turnout,3,6.83E-06,2,,copies,9.47E-06,1,2
creator,4,9.11E-06,2,,metime,9.47E-06,1,2
welfare,3,6.83E-06,2,,malena,9.47E-06,1,3
crowded,4,9.11E-06,1,,marion,9.47E-06,1,2
costing,4,9.11E-06,2,,merged,9.47E-06,1,1
islands,3,6.83E-06,2,,dayget,9.47E-06,1,2
beaches,4,9.11E-06,1,,rowing,9.47E-06,1,2
avoided,4,9.11E-06,2,,capped,9.47E-06,1,1
unusual,4,9.11E-06,3,,lowyet,9.47E-06,1,2
stepped,4,9.11E-06,1,,wiesel,9.47E-06,1,2
barrels,4,9.11E-06,2,,adsbut,9.47E-06,1,2
payment,4,9.11E-06,2,,stored,9.47E-06,1,1
checked,4,9.11E-06,1,,kendra,9.47E-06,1,2
chamber,4,9.11E-06,2,,bayard,9.47E-06,1,2
greeted,4,9.11E-06,1,,rustin,9.47E-06,1,2
unleash,4,9.11E-06,2,,paddys,9.47E-06,1,2
damages,4,9.11E-06,2,,herean,9.47E-06,1,2
devoted,4,9.11E-06,2,,marked,9.47E-06,1,1
smoking,4,9.11E-06,2,,regina,9.47E-06,1,3
moderna,5,1.14E-05,3,,colleague,9.47E-06,1,3
viewers,5,1.14E-05,2,,someto,9.47E-06,1,3
located,5,1.14E-05,2,,leaner,9.47E-06,1,2
airtime,5,1.14E-05,2,,canyon,9.47E-06,1,2
concede,5,1.14E-05,2,,prints,9.47E-06,1,1
drawing,5,1.14E-05,2,,kathie,9.47E-06,1,2
reaches,5,1.14E-05,1,,iowans,9.47E-06,1,2
bombing,5,1.14E-05,2,,coupon,9.47E-06,1,2
rigging,5,1.14E-05,2,,bowant,9.47E-06,1,2
midwest,5,1.14E-05,2,,flotus,9.47E-06,1,2
animals,5,1.14E-05,3,,grinch,9.47E-06,1,1
roughly,5,1.14E-05,2,,cheers,9.47E-06,1,1
angeles,5,1.14E-05,3,,tumblr,9.47E-06,1,1
blowout,5,1.14E-05,2,,wayone,9.47E-06,1,2
classic,5,1.14E-05,2,,pickup,9.47E-06,1,2
carnage,5,1.14E-05,2,,buffet,9.47E-06,1,2
furious,5,1.14E-05,3,,oneget,9.47E-06,1,3
satisfy,5,1.14E-05,3,,melody,9.47E-06,1,3
flights,5,1.14E-05,1,,hochul,9.47E-06,1,2
stephen,5,1.14E-05,2,,dowhat,9.47E-06,1,2
krugman,5,1.14E-05,2,,voteif,9.47E-06,1,2
wheeler,5,1.14E-05,2,,uncles,9.47E-06,1,2
daytona,5,1.14E-05,3,,apathy,9.47E-06,1,3
damaged,5,1.14E-05,2,,relive,9.47E-06,1,2
natalie,5,1.14E-05,3,,partwe,9.47E-06,1,1
intense,5,1.14E-05,2,,gamble,9.47E-06,1,2
scourge,5,1.14E-05,1,,desert,9.47E-06,1,2
kremlin,5,1.14E-05,2,,dreary,9.47E-06,1,2
griffin,5,1.14E-05,2,,fossil,9.47E-06,1,2
boarder,5,1.14E-05,2,,ordeal,9.47E-06,1,2
aspects,5,1.14E-05,2,,staked,9.47E-06,1,1
gorsuch,5,1.14E-05,2,,duncan,9.47E-06,1,2
whereas,5,1.14E-05,2,,preval,9.47E-06,1,2
charade,5,1.14E-05,2,,eluded,9.47E-06,1,2
trudeau,5,1.14E-05,3,,rhodes,9.47E-06,1,1
servers,5,1.14E-05,2,,stakes,9.47E-06,1,1
omnibus,5,1.14E-05,3,,youbut,9.47E-06,1,2
coffers,5,1.14E-05,2,,settling,9.47E-06,1,2
midterm,5,1.14E-05,2,,momentto,9.47E-06,1,3
turkish,5,1.14E-05,2,,actioncommit,9.47E-06,1,4
obrador,5,1.14E-05,3,,waitwhich,9.47E-06,1,2
barrack,5,1.14E-05,2,,enoughits,9.47E-06,1,3
existed,5,1.14E-05,2,,surveyits,9.47E-06,1,3
readily,5,1.14E-05,3,,monthsits,9.47E-06,1,2
bribery,5,1.14E-05,3,,policyits,9.47E-06,1,3
feeding,5,1.14E-05,2,,habitable,9.47E-06,1,4
clemson,5,1.14E-05,2,,arbitrary,9.47E-06,1,4
cowards,5,1.14E-05,2,,exploited,9.47E-06,1,2
dancing,5,1.14E-05,2,,americannot,9.47E-06,1,5
coyotes,5,1.14E-05,2,,petitions,9.47E-06,1,3
shipping,3,6.83E-06,2,,architect,9.47E-06,1,3
boosting,2,4.56E-06,2,,collective,9.47E-06,1,3
reliable,3,6.83E-06,3,,curiosity,9.47E-06,1,4
lifeline,1,2.28E-06,3,,magnetits,9.47E-06,1,3
provides,3,6.83E-06,2,,sitecheck,9.47E-06,1,3
rendered,2,4.56E-06,2,,excellence,9.47E-06,1,3
chicagos,4,9.11E-06,3,,godmother,9.47E-06,1,3
overcome,4,9.11E-06,3,,letterman,9.47E-06,1,3
cheering,2,4.56E-06,2,,attackers,9.47E-06,1,3
enduring,3,6.83E-06,3,,upsetting,9.47E-06,1,3
educated,4,9.11E-06,3,,nighttune,9.47E-06,1,2
suddenly,1,2.28E-06,3,,batteries,9.47E-06,1,3
distance,4,9.11E-06,2,,mammogram,9.47E-06,1,3
struggle,2,4.56E-06,2,,economyits,9.47E-06,1,4
canceled,4,9.11E-06,2,,reiterates,9.47E-06,1,3
sabotage,4,9.11E-06,3,,positively,9.47E-06,1,5
bailouts,2,4.56E-06,2,,identities,9.47E-06,1,4
monopoly,4,9.11E-06,4,,anymoreits,9.47E-06,1,4
patience,3,6.83E-06,2,,positioned,9.47E-06,1,3
ignoring,2,4.56E-06,3,,interfaith,9.47E-06,1,3
shameful,4,9.11E-06,3,,geothermal,9.47E-06,1,3
insulted,1,2.28E-06,2,,ledbetters,9.47E-06,1,3
handouts,1,2.28E-06,2,,continually,9.47E-06,1,4
projects,4,9.11E-06,2,,campaignall,9.47E-06,1,3
expenses,4,9.11E-06,2,,deficitits,9.47E-06,1,4
selected,3,6.83E-06,2,,politifact,9.47E-06,1,4
japanese,4,9.11E-06,3,,partiesits,9.47E-06,1,3
mornings,4,9.11E-06,2,,methane,9.47E-06,1,2
resource,3,6.83E-06,2,,lowjust,9.47E-06,1,2
debating,4,9.11E-06,3,,sweater,9.47E-06,1,2
nominees,4,9.11E-06,3,,outdont,9.47E-06,1,2
tuesdays,3,6.83E-06,2,,newsbut,9.47E-06,1,2
realized,5,1.14E-05,2,,augusta,9.47E-06,1,3
bleeding,5,1.14E-05,2,,planadd,9.47E-06,1,2
engineer,5,1.14E-05,3,,frisked,9.47E-06,1,1
morrisey,5,1.14E-05,3,,goodbut,9.47E-06,1,2
scranton,5,1.14E-05,2,,ramadan,9.47E-06,1,3
smoothly,5,1.14E-05,2,,loveour,9.47E-06,1,3
hagedorn,5,1.14E-05,3,,partial,9.47E-06,1,2
slippery,5,1.14E-05,3,,classmr,9.47E-06,1,1
downward,5,1.14E-05,2,,insured,9.47E-06,1,2
mentions,5,1.14E-05,2,,bristol,9.47E-06,1,2
superior,5,1.14E-05,3,,worldwe,9.47E-06,1,1
bachelor,5,1.14E-05,3,,daylets,9.47E-06,1,2
aviation,5,1.14E-05,3,,haunted,9.47E-06,1,1
informer,5,1.14E-05,3,,lshanah,9.47E-06,1,2
airwaves,5,1.14E-05,2,,reining,9.47E-06,1,2
warrants,5,1.14E-05,2,,corners,9.47E-06,1,2
geniuses,5,1.14E-05,2,,stripes,9.47E-06,1,1
suggests,5,1.14E-05,2,,skyline,9.47E-06,1,2
terrence,5,1.14E-05,2,,compass,9.47E-06,1,2
dealings,5,1.14E-05,2,,goingto,9.47E-06,1,2
mulvaney,5,1.14E-05,3,,engages,9.47E-06,1,2
insisted,5,1.14E-05,2,,riskyno,9.47E-06,1,3
clueless,5,1.14E-05,2,,lovable,9.47E-06,1,3
examples,5,1.14E-05,3,,leaping,9.47E-06,1,2
vigilant,5,1.14E-05,3,,broncos,9.47E-06,1,2
cleaning,5,1.14E-05,2,,affront,9.47E-06,1,2
corridor,5,1.14E-05,3,,decency,9.47E-06,1,3
perished,5,1.14E-05,2,,dunking,9.47E-06,1,2
emphasis,5,1.14E-05,3,,popcorn,9.47E-06,1,2
highways,5,1.14E-05,2,,handout,9.47E-06,1,2
catholic,5,1.14E-05,3,,toughwe,9.47E-06,1,1
resigned,5,1.14E-05,2,,howards,9.47E-06,1,2
distract,5,1.14E-05,2,,bunions,9.47E-06,1,2
confirms,5,1.14E-05,2,,dcenter,9.47E-06,1,2
demented,5,1.14E-05,2,,signups,9.47E-06,1,2
warmbier,5,1.14E-05,2,,toenail,9.47E-06,1,2
herridge,5,1.14E-05,2,,couples,9.47E-06,1,2
buzzfeed,5,1.14E-05,2,,curtain,9.47E-06,1,2
smocking,5,1.14E-05,2,,ransoms,9.47E-06,1,2
comedian,5,1.14E-05,3,,voyager,9.47E-06,1,3
overflow,5,1.14E-05,3,,morales,9.47E-06,1,3
hardened,5,1.14E-05,2,,dreamer,9.47E-06,1,2
iranians,5,1.14E-05,3,,homeyou,9.47E-06,1,3
deblasio,5,1.14E-05,3,,bubbles,9.47E-06,1,2
township,5,1.14E-05,2,,durable,9.47E-06,1,3
sinclair,5,1.14E-05,2,,upthats,9.47E-06,1,2
penn,5,1.14E-05,1,,loveyou,9.47E-06,1,3
stunned,5,1.14E-05,1,,dreamwe,9.47E-06,1,1
personnel,4,9.11E-06,3,,ketchup,9.47E-06,1,2
surrender,4,9.11E-06,3,,mustard,9.47E-06,1,2
organized,4,9.11E-06,3,,duchess,9.47E-06,1,2
addressed,3,6.83E-06,2,,trayvon,9.47E-06,1,2
conspired,4,9.11E-06,2,,compact,9.47E-06,1,2
dismantle,4,9.11E-06,3,,consume,9.47E-06,1,2
shutdowns,4,9.11E-06,2,,marbles,9.47E-06,1,2
magazines,4,9.11E-06,3,,matched,9.47E-06,1,1
dependent,1,2.28E-06,3,,alaskas,9.47E-06,1,3
lobbyists,4,9.11E-06,2,,glacier,9.47E-06,1,2
delegates,4,9.11E-06,3,,jogging,9.47E-06,1,2
expressed,4,9.11E-06,2,,jobsnot,9.47E-06,1,2
precedent,4,9.11E-06,3,,drastic,9.47E-06,1,2
implement,2,4.56E-06,3,,shrinks,9.47E-06,1,1
recovered,4,9.11E-06,3,,anyones,9.47E-06,1,2
reviewing,4,9.11E-06,3,,propels,9.47E-06,1,2
kellyanne,5,1.14E-05,2,,salesrt,9.47E-06,1,2
conducted,4,9.11E-06,2,,authors,9.47E-06,1,2
instances,5,1.14E-05,2,,pausing,9.47E-06,1,2
activists,5,1.14E-05,3,,equalis,9.47E-06,1,3
promoting,5,1.14E-05,3,,hugging,9.47E-06,1,2
egregious,5,1.14E-05,4,,ripples,9.47E-06,1,2
successes,5,1.14E-05,2,,knowjoe,9.47E-06,1,2
obnoxious,5,1.14E-05,4,,thingrt,9.47E-06,1,1
assaulted,5,1.14E-05,2,,lesbian,9.47E-06,1,2
christina,5,1.14E-05,3,,concord,9.47E-06,1,2
watchable,5,1.14E-05,3,,bristow,9.47E-06,1,2
violating,5,1.14E-05,3,,oncolin,9.47E-06,1,3
subsidize,5,1.14E-05,3,,hanging,9.47E-06,1,2
apparatus,5,1.14E-05,4,,signage,9.47E-06,1,2
cowardice,5,1.14E-05,3,,specter,9.47E-06,1,2
atrocious,5,1.14E-05,4,,trickle,9.47E-06,1,2
onslaught,5,1.14E-05,2,,jerking,9.47E-06,1,2
fraternal,5,1.14E-05,3,,easiest,9.47E-06,1,2
pipelines,5,1.14E-05,3,,coolest,9.47E-06,1,2
worldwide,5,1.14E-05,2,,bowling,9.47E-06,1,2
kimberley,5,1.14E-05,3,,lockout,9.47E-06,1,2
triggered,5,1.14E-05,2,,context,9.47E-06,1,2
dominated,5,1.14E-05,3,,roadget,9.47E-06,1,2
historian,5,1.14E-05,3,,endowed,9.47E-06,1,2
declaring,5,1.14E-05,3,,heating,9.47E-06,1,2
embarrass,5,1.14E-05,3,,classwe,9.47E-06,1,1
endlessly,5,1.14E-05,3,,refunds,9.47E-06,1,2
incapable,5,1.14E-05,4,,couldve,9.47E-06,1,1
gentleman,5,1.14E-05,3,,defines,9.47E-06,1,2
selection,5,1.14E-05,3,,voteyou,9.47E-06,1,3
roosevelt,5,1.14E-05,3,,denison,9.47E-06,1,3
extremist,5,1.14E-05,3,,eagerly,9.47E-06,1,3
fabricate,5,1.14E-05,3,,daytake,9.47E-06,1,2
retailers,5,1.14E-05,3,,sinegal,9.47E-06,1,3
renovated,5,1.14E-05,3,,lending,9.47E-06,1,2
survivors,5,1.14E-05,3,,pirates,9.47E-06,1,2
clearance,5,1.14E-05,2,,skeptic,9.47E-06,1,2
occasions,5,1.14E-05,3,,diploma,9.47E-06,1,3
imbalance,5,1.14E-05,3,,intents,9.47E-06,1,2
testified,5,1.14E-05,3,,juniors,9.47E-06,1,2
innovative,3,6.83E-06,4,,ancient,9.47E-06,1,2
cincinnati,5,1.14E-05,4,,comesay,9.47E-06,1,3
settle,3,6.83E-06,2,,shadowy,9.47E-06,1,3
betting,1,2.28E-06,2,,graders,9.47E-06,1,2
attempts,3,6.83E-06,2,,youjust,9.47E-06,1,2
attendance,5,1.14E-05,3,,workout,9.47E-06,1,2
cell,5,1.14E-05,1,,parkers,9.47E-06,1,2
chattanooga,4,9.11E-06,4,,daysend,9.47E-06,1,2
pills,3,6.83E-06,1,,quizzed,9.47E-06,1,1
scully,5,1.14E-05,2,,hussein,9.47E-06,1,2
keller,5,1.14E-05,2,,behring,9.47E-06,1,2
gillum,5,1.14E-05,2,,barnard,9.47E-06,1,2
nellie,5,1.14E-05,2,,ratesrt,9.47E-06,1,2
filling,5,1.14E-05,2,,backnow,9.47E-06,1,2
mcsally,5,1.14E-05,2,,shaking,9.47E-06,1,2
dingell,5,1.14E-05,2,,doubles,9.47E-06,1,2
softball,5,1.14E-05,2,,mercury,9.47E-06,1,3
caldwell,5,1.14E-05,2,,peppers,9.47E-06,1,2
halloween,1,2.28E-06,3,,twiceat,9.47E-06,1,2
pollsters,5,1.14E-05,2,,fooling,9.47E-06,1,2
louisville,4,9.11E-06,3,,yetchip,9.47E-06,1,2
greenville,5,1.14E-05,2,,baracka,9.47E-06,1,3
powerfully,5,1.14E-05,4,,stephon,9.47E-06,1,2
rightfully,5,1.14E-05,3,,fatherhood,9.47E-06,1,3
challenging,3,6.83E-06,3,,apodaca,9.47E-06,1,4
essentially,5,1.14E-05,4,,dusting,9.47E-06,1,2
successfully,5,1.14E-05,4,,soonget,9.47E-06,1,2
unparalleled,5,1.14E-05,4,,tackles,9.47E-06,1,2
lit,1,2.28E-06,1,,matchup,9.47E-06,1,2
grit,4,9.11E-06,1,,gameday,9.47E-06,1,3
diplomatic,4,9.11E-06,4,,copouts,9.47E-06,1,2
accomplish,3,6.83E-06,3,,valarie,9.47E-06,1,3
unit,4,9.11E-06,2,,menorah,9.47E-06,1,3
screenings,1,2.28E-06,2,,curious,9.47E-06,1,3
frustrated,3,6.83E-06,2,,actmake,9.47E-06,1,2
principles,3,6.83E-06,3,,chipped,9.47E-06,1,1
preventing,1,2.28E-06,3,,tumbler,9.47E-06,1,2
pretending,4,9.11E-06,3,,krueger,9.47E-06,1,2
petersburg,4,9.11E-06,3,,cutswho,9.47E-06,1,2
explaining,4,9.11E-06,3,,packers,9.47E-06,1,2
presenting,3,6.83E-06,3,,workhow,9.47E-06,1,2
judgeships,4,9.11E-06,3,,removes,9.47E-06,1,2
unyielding,4,9.11E-06,4,,wambach,9.47E-06,1,2
vulnerable,5,1.14E-05,4,,axelrod,9.47E-06,1,3
conclusive,5,1.14E-05,3,,touring,9.47E-06,1,2
invaluable,5,1.14E-05,4,,tornado,9.47E-06,1,3
await,4,9.11E-06,2,,ferraro,9.47E-06,1,3
chinavirus,5,1.14E-05,4,,genuine,9.47E-06,1,2
assessment,5,1.14E-05,3,,sputnik,9.47E-06,1,2
procedures,5,1.14E-05,3,,candles,9.47E-06,1,2
purchasing,5,1.14E-05,3,,disdainfully,9.47E-06,1,4
persecuted,5,1.14E-05,3,,teaming,9.47E-06,1,2
impressive,5,1.14E-05,3,,sounder,9.47E-06,1,2
completion,5,1.14E-05,3,,footing,9.47E-06,1,2
supportive,5,1.14E-05,3,,doingas,9.47E-06,1,2
thoroughly,5,1.14E-05,3,,drowned,9.47E-06,1,1
bloombergs,5,1.14E-05,2,,atideas,9.47E-06,1,3
untruthful,5,1.14E-05,3,,partyas,9.47E-06,1,2
visits,2,4.56E-06,2,,etwatch,9.47E-06,1,2
associates,5,1.14E-05,3,,fremont,9.47E-06,1,2
treatments,5,1.14E-05,2,,arcadia,9.47E-06,1,3
mclaughlin,5,1.14E-05,2,,chilean,9.47E-06,1,2
separately,5,1.14E-05,5,,changea,9.47E-06,1,2
permit,4,9.11E-06,2,,mislead,9.47E-06,1,2
unredacted,5,1.14E-05,3,,mirrors,9.47E-06,1,2
submit,2,4.56E-06,2,,stepbut,9.47E-06,1,2
manuscript,5,1.14E-05,3,,grandma,9.47E-06,1,2
venezuelan,5,1.14E-05,4,,tobacco,9.47E-06,1,3
pursuit,4,9.11E-06,2,,progressits,9.47E-06,1,3
spirits,5,1.14E-05,2,,nutritional,9.47E-06,1,4
invited,5,1.14E-05,2,,citizensyou,9.47E-06,1,5
limited,5,1.14E-05,2,,filmmakers,9.47E-06,1,3
horowitz,5,1.14E-05,3,,planetthats,9.47E-06,1,3
biarritz,5,1.14E-05,2,,economicsit,9.47E-06,1,5
witnessed,4,9.11E-06,2,,summarizes,9.47E-06,1,3
stability,4,9.11E-06,4,,respondwith,9.47E-06,1,3
publicity,5,1.14E-05,4,,inequalitya,9.47E-06,1,5
discredit,5,1.14E-05,3,,excitedjohn,9.47E-06,1,4
inherited,5,1.14E-05,3,,rightthanks,9.47E-06,1,2
illicit,5,1.14E-05,3,,switchboard,9.47E-06,1,2
competitor,5,1.14E-05,4,,oppressionit,9.47E-06,1,4
excitement,5,1.14E-05,4,,politicsthis,9.47E-06,1,4
witnessing,5,1.14E-05,3,,insuranceits,9.47E-06,1,4
expedition,5,1.14E-05,4,,productivity,9.47E-06,1,5
recognition,5,1.14E-05,4,,geopolitical,9.47E-06,1,5
indefinitely,5,1.14E-05,6,,necessitynot,9.47E-06,1,5
theories,5,1.14E-05,2,,availability,9.47E-06,1,6
gathering,4,9.11E-06,3,,commonsense,9.47E-06,1,3
catherine,5,1.14E-05,3,,summarizing,9.47E-06,1,4
dummy,5,1.14E-05,2,,prohibitively,9.47E-06,1,6
commend,4,9.11E-06,2,,yoursbig,9.47E-06,1,2
emmanuel,5,1.14E-05,3,,glaciers,9.47E-06,1,2
recommendation,5,1.14E-05,5,,bearssee,9.47E-06,1,2
communications,5,1.14E-05,5,,handchip,9.47E-06,1,2
recommendations,4,9.11E-06,5,,octobera,9.47E-06,1,4
dangerously,1,2.28E-06,4,,planshow,9.47E-06,1,2
contributor,4,9.11E-06,4,,yearthat,9.47E-06,1,2
complicated,4,9.11E-06,3,,mckinley,9.47E-06,1,2
eliminating,2,4.56E-06,5,,applause,9.47E-06,1,2
registering,3,6.83E-06,4,,embraced,9.47E-06,1,2
deportation,2,4.56E-06,4,,achieves,9.47E-06,1,2
subsidizing,3,6.83E-06,4,,yearwish,9.47E-06,1,2
introducing,2,4.56E-06,4,,clementa,9.47E-06,1,3
persecution,4,9.11E-06,4,,pinckney,9.47E-06,1,2
recognizing,5,1.14E-05,4,,fourteen,9.47E-06,1,2
miscarriage,5,1.14E-05,3,,cuteness,9.47E-06,1,3
unanimously,5,1.14E-05,5,,stewards,9.47E-06,1,2
temporarily,5,1.14E-05,5,,deniedor,9.47E-06,1,3
distinction,5,1.14E-05,3,,catalyst,9.47E-06,1,3
involvement,5,1.14E-05,4,,classnot,9.47E-06,1,2
devaluation,5,1.14E-05,4,,valuable,9.47E-06,1,3
confinement,5,1.14E-05,4,,boehners,9.47E-06,1,2
fortunately,5,1.14E-05,5,,worrying,9.47E-06,1,2
subscribers,5,1.14E-05,3,,endanger,9.47E-06,1,3
deplorables,5,1.14E-05,4,,happiest,9.47E-06,1,2
transparent,5,1.14E-05,3,,scariest,9.47E-06,1,2
renegotiate,5,1.14E-05,4,,kailashs,9.47E-06,1,2
inexpensive,5,1.14E-05,4,,voiceuse,9.47E-06,1,2
appointments,4,9.11E-06,3,,thirteen,9.47E-06,1,2
headquarters,3,6.83E-06,3,,yearsbut,9.47E-06,1,2
performances,4,9.11E-06,3,,nationas,9.47E-06,1,3
developments,5,1.14E-05,4,,bossmade,9.47E-06,1,2
consultation,5,1.14E-05,4,,knowthat,9.47E-06,1,2
independents,5,1.14E-05,4,,albright,9.47E-06,1,2
presentation,5,1.14E-05,4,,dayevery,9.47E-06,1,4
declassified,5,1.14E-05,4,,nightyou,9.47E-06,1,3
journalistic,5,1.14E-05,4,,spoilers,9.47E-06,1,2
heartbreaking,3,6.83E-06,3,,seahawks,9.47E-06,1,2
participating,4,9.11E-06,5,,remsburg,9.47E-06,1,2
appropriately,5,1.14E-05,5,,leukemia,9.47E-06,1,3
sophisticated,5,1.14E-05,4,,seasonal,9.47E-06,1,3
significantly,5,1.14E-05,5,,checkups,9.47E-06,1,2
accomplishing,5,1.14E-05,4,,carethat,9.47E-06,1,3
teleconference,5,1.14E-05,5,,hardship,9.47E-06,1,2
yom,2,4.56E-06,1,,stresses,9.47E-06,1,1
zip,1,2.28E-06,1,,fromwhen,9.47E-06,1,2
tie,3,6.83E-06,1,,prophecy,9.47E-06,1,3
web,3,6.83E-06,1,,suffrage,9.47E-06,1,2
bye,3,6.83E-06,1,,syracuse,9.47E-06,1,3
mlk,1,2.28E-06,1,,dragging,9.47E-06,1,2
cos,3,6.83E-06,1,,dynamism,9.47E-06,1,3
dig,3,6.83E-06,1,,likeheat,9.47E-06,1,3
ari,4,9.11E-06,1,,unafraid,9.47E-06,1,3
nba,4,9.11E-06,1,,kindness,9.47E-06,1,2
fmr,4,9.11E-06,1,,peopleto,9.47E-06,1,3
cow,4,9.11E-06,1,,licensed,9.47E-06,1,2
